case,dataset,fault,status,truth,stage,arm,answer,correct,abstained,confidence,rank_of_truth,reason_for_answer,reason_for_truth,role_of_truth,retention_kept,retention_missed,retention_score,prompt_tokens,eval_tokens,wall_s,gpu_free_before_MB,parse_error,model,thinking,num_ctx
re1ob_adservice_mem_1,RE1-OB,mem,clear,adservice,step3,python:strength+py2:rule+py3:role,adservice,True,False,medium,1,"no candidate was labelled origin, fell back to step 1's top candidate; shape adservice_mem (10.6); shape adservice_cpu (33.07)","no candidate was labelled origin, fell back to step 1's top candidate; shape adservice_mem (10.6); shape adservice_cpu (33.07)",unknown,adservice metric shift (adservice_mem),,1/1,,,,,,,,
re2ob_checkoutservice_disk_1,RE2-OB,disk,clear,checkoutservice,step3,python:strength+py2:naive+py3:top1,checkoutservice,True,False,high,1,shape checkoutservice_mem (12.77); shape checkoutservice_cpu (47),shape checkoutservice_mem (12.77); shape checkoutservice_cpu (47),victim,checkoutservice presence change (checkoutservice_diskio); checkoutservice metric shift (checkoutservice_mem),,2/2,,,,,,,,
re2ob_checkoutservice_disk_1,RE2-OB,disk,clear,checkoutservice,step3,python:strength+py2:naive+py3:role,recommendationservice,False,False,high,,"step 2 labelled it the origin; log_new [Recv ListRecommendations] product_ids=['<n>ZYFJ3GM2N', '<n> (0->4); log_new [Recv ListRecommendations] product_ids=['L9ECAV7KIM', '<n>YM (0->4)",,,checkoutservice presence change (checkoutservice_diskio); checkoutservice metric shift (checkoutservice_mem),,2/2,,,,,,,,
re2ob_checkoutservice_disk_1,RE2-OB,disk,clear,checkoutservice,step3,python:strength+py2:rule+py3:top1,checkoutservice,True,False,high,1,shape checkoutservice_mem (12.77); shape checkoutservice_cpu (47),shape checkoutservice_mem (12.77); shape checkoutservice_cpu (47),victim,checkoutservice presence change (checkoutservice_diskio); checkoutservice metric shift (checkoutservice_mem),,2/2,,,,,,,,
re2ob_checkoutservice_disk_1,RE2-OB,disk,clear,checkoutservice,step3,python:strength+py2:rule+py3:role,recommendationservice,False,False,high,,"step 2 labelled it the origin; log_new [Recv ListRecommendations] product_ids=['<n>ZYFJ3GM2N', '<n> (0->4); log_new [Recv ListRecommendations] product_ids=['L9ECAV7KIM', '<n>YM (0->4)",,,checkoutservice presence change (checkoutservice_diskio); checkoutservice metric shift (checkoutservice_mem),,2/2,,,,,,,,
re1tt_ts-order-service_cpu_1,RE1-TT,cpu,clear,ts-order-service,step3,python:strength+py2:naive+py3:top1,ts-order-service,True,False,high,1,shape ts-order-service_cpu (20.89); shape ts-order-service_latency-90 (1.92),shape ts-order-service_cpu (20.89); shape ts-order-service_latency-90 (1.92),victim,ts-order-service metric shift (ts-order-service_cpu),,1/1,,,,,,,,
re1tt_ts-order-service_cpu_1,RE1-TT,cpu,clear,ts-order-service,step3,python:strength+py2:naive+py3:role,ts-consign-service,False,False,low,,step 2 labelled it the origin; shape ts-consign-service_latency-90 (1.26); shape ts-consign-service_latency-50 (1.09),,,ts-order-service metric shift (ts-order-service_cpu),,1/1,,,,,,,,
re1tt_ts-order-service_cpu_1,RE1-TT,cpu,clear,ts-order-service,step3,python:strength+py2:rule+py3:top1,ts-order-service,True,False,high,1,shape ts-order-service_cpu (20.89); shape ts-order-service_latency-90 (1.92),shape ts-order-service_cpu (20.89); shape ts-order-service_latency-90 (1.92),victim,ts-order-service metric shift (ts-order-service_cpu),,1/1,,,,,,,,
re1tt_ts-order-service_cpu_1,RE1-TT,cpu,clear,ts-order-service,step3,python:strength+py2:rule+py3:role,ts-consign-service,False,False,low,,step 2 labelled it the origin; shape ts-consign-service_latency-90 (1.26); shape ts-consign-service_latency-50 (1.09),,,ts-order-service metric shift (ts-order-service_cpu),,1/1,,,,,,,,
re2tt_ts-order-service_delay_1,RE2-TT,delay,clear,ts-order-service,step3,python:strength+py2:naive+py3:top1,ts-security-service,False,False,high,,shape ts-security-service_latency-50 (15.83); shape ts-security-service_latency-90 (23.55),,,ts-order-service new log pattern (INFO <n> --- [<thread>] order.service.Or); ts-order-service log volume quiet (ts-order-service log volume); ts-order-service log rate change (INFO <n> --- [<thread>] order.controller),,3/3,,,,,,,,
re2tt_ts-order-service_delay_1,RE2-TT,delay,clear,ts-order-service,step3,python:strength+py2:naive+py3:role,ts-auth-service,False,False,high,,step 2 labelled it the origin; quiet ts-auth-service log volume (256.9->163 lines/min); log_new INFO <n> --- [<thread>] auth.service.impl.TokenServiceImpl : (0->4),,,ts-order-service new log pattern (INFO <n> --- [<thread>] order.service.Or); ts-order-service log volume quiet (ts-order-service log volume); ts-order-service log rate change (INFO <n> --- [<thread>] order.controller),,3/3,,,,,,,,
re2tt_ts-order-service_delay_1,RE2-TT,delay,clear,ts-order-service,step3,python:strength+py2:rule+py3:top1,ts-security-service,False,False,high,,shape ts-security-service_latency-50 (15.83); shape ts-security-service_latency-90 (23.55),,,ts-order-service new log pattern (INFO <n> --- [<thread>] order.service.Or); ts-order-service log volume quiet (ts-order-service log volume); ts-order-service log rate change (INFO <n> --- [<thread>] order.controller),,3/3,,,,,,,,
re2tt_ts-order-service_delay_1,RE2-TT,delay,clear,ts-order-service,step3,python:strength+py2:rule+py3:role,ts-auth-service,False,False,high,,step 2 labelled it the origin; quiet ts-auth-service log volume (256.9->163 lines/min); log_new INFO <n> --- [<thread>] auth.service.impl.TokenServiceImpl : (0->4),,,ts-order-service new log pattern (INFO <n> --- [<thread>] order.service.Or); ts-order-service log volume quiet (ts-order-service log volume); ts-order-service log rate change (INFO <n> --- [<thread>] order.controller),,3/3,,,,,,,,
re1ob_cartservice_loss_4,RE1-OB,loss,weak,cartservice,step3,python:strength+py2:naive+py3:top1,recommendationservice,False,False,medium,,shape recommendationservice_latency-90 (1.55); shape recommendationservice_latency-50 (1.05),,,cartservice metric shift (cartservice_latency-90),,1/1,,,,,,,,
re1ob_cartservice_loss_4,RE1-OB,loss,weak,cartservice,step3,python:strength+py2:naive+py3:role,recommendationservice,False,False,medium,,"no candidate was labelled origin, fell back to step 1's top candidate; shape recommendationservice_latency-90 (1.55); shape recommendationservice_latency-50 (1.05)",,,cartservice metric shift (cartservice_latency-90),,1/1,,,,,,,,
re1ob_cartservice_loss_4,RE1-OB,loss,weak,cartservice,step3,python:strength+py2:rule+py3:top1,recommendationservice,False,False,medium,,shape recommendationservice_latency-90 (1.55); shape recommendationservice_latency-50 (1.05),,,cartservice metric shift (cartservice_latency-90),,1/1,,,,,,,,
re1ob_cartservice_loss_4,RE1-OB,loss,weak,cartservice,step3,python:strength+py2:rule+py3:role,recommendationservice,False,False,medium,,"no candidate was labelled origin, fell back to step 1's top candidate; shape recommendationservice_latency-90 (1.55); shape recommendationservice_latency-50 (1.05)",,,cartservice metric shift (cartservice_latency-90),,1/1,,,,,,,,
re3ss_carts_f4_1,RE3-SS,f4,weak,carts,step3,python:strength+py2:naive+py3:top1,carts,True,False,medium,1,"log_rare 122 log_rare lines [classes: java.io.IOException, javax.serv (122 patterns); log_oneoff 29 log_oneoff lines [classes: java.net.ConnectException, com (29 patterns)","log_rare 122 log_rare lines [classes: java.io.IOException, javax.serv (122 patterns); log_oneoff 29 log_oneoff lines [classes: java.net.ConnectException, com (29 patterns)",victim,carts log volume quiet (carts log volume); carts metric shift (carts_socket),,2/2,,,,,,,,
re3ss_carts_f4_1,RE3-SS,f4,weak,carts,step3,python:strength+py2:naive+py3:role,carts,True,False,medium,1,"no candidate was labelled origin, fell back to step 1's top candidate; log_rare 122 log_rare lines [classes: java.io.IOException, javax.serv (122 patterns); log_oneoff 29 log_oneoff lines [classes: java.net.ConnectException, com (29 patterns)","no candidate was labelled origin, fell back to step 1's top candidate; log_rare 122 log_rare lines [classes: java.io.IOException, javax.serv (122 patterns); log_oneoff 29 log_oneoff lines [classes: java.net.ConnectException, com (29 patterns)",victim,carts log volume quiet (carts log volume); carts metric shift (carts_socket),,2/2,,,,,,,,
re3ss_carts_f4_1,RE3-SS,f4,weak,carts,step3,python:strength+py2:rule+py3:top1,carts,True,False,medium,1,"log_rare 122 log_rare lines [classes: java.io.IOException, javax.serv (122 patterns); log_oneoff 29 log_oneoff lines [classes: java.net.ConnectException, com (29 patterns)","log_rare 122 log_rare lines [classes: java.io.IOException, javax.serv (122 patterns); log_oneoff 29 log_oneoff lines [classes: java.net.ConnectException, com (29 patterns)",victim,carts log volume quiet (carts log volume); carts metric shift (carts_socket),,2/2,,,,,,,,
re3ss_carts_f4_1,RE3-SS,f4,weak,carts,step3,python:strength+py2:rule+py3:role,carts,True,False,medium,1,"no candidate was labelled origin, fell back to step 1's top candidate; log_rare 122 log_rare lines [classes: java.io.IOException, javax.serv (122 patterns); log_oneoff 29 log_oneoff lines [classes: java.net.ConnectException, com (29 patterns)","no candidate was labelled origin, fell back to step 1's top candidate; log_rare 122 log_rare lines [classes: java.io.IOException, javax.serv (122 patterns); log_oneoff 29 log_oneoff lines [classes: java.net.ConnectException, com (29 patterns)",victim,carts log volume quiet (carts log volume); carts metric shift (carts_socket),,2/2,,,,,,,,
re3ss_carts_f1_1,RE3-SS,f1,clear,carts,step3,llm:qwen2.5-coder:7b-nothink-shuffled+py2:naive+py3:top1,front-end,False,False,medium,,High error rates and significant log rate increases.,,,carts WARN 'POST not supported'; carts error-seconds rise,carts goes quiet (restart),2/3,,,,,,,,
re3ss_carts_f1_1,RE3-SS,f1,clear,carts,step3,llm:qwen2.5-coder:7b-nothink-shuffled+py2:naive+py3:role,front-end,False,False,medium,,"no candidate was labelled origin, fell back to step 1's top candidate; High error rates and significant log rate increases.",,,carts WARN 'POST not supported'; carts error-seconds rise,carts goes quiet (restart),2/3,,,,,,,,
re3ss_carts_f1_1,RE3-SS,f1,clear,carts,step3,llm:qwen2.5-coder:7b-nothink-shuffled+py2:rule+py3:top1,front-end,False,False,high,,High error rates and significant log rate increases.,,,carts WARN 'POST not supported'; carts error-seconds rise,carts goes quiet (restart),2/3,,,,,,,,
re3ss_carts_f1_1,RE3-SS,f1,clear,carts,step3,llm:qwen2.5-coder:7b-nothink-shuffled+py2:rule+py3:role,carts,True,False,high,1,step 2 labelled it the origin; New error log and significant log rate increase.,step 2 labelled it the origin; New error log and significant log rate increase.,origin,carts WARN 'POST not supported'; carts error-seconds rise,carts goes quiet (restart),2/3,,,,,,,,
re3ss_carts_f1_1,RE3-SS,f1,clear,carts,step3,python:strength+llm2:qwen2.5-coder:7b+py3:top1,carts,True,False,high,1,error_rate carts_error (from ~0 errors 6%->98%); log_new WARN o.s.web.servlet.PageNotFound: Request method 'POST' not (0->569),error_rate carts_error (from ~0 errors 6%->98%); log_new WARN o.s.web.servlet.PageNotFound: Request method 'POST' not (0->569),unlisted,carts WARN 'POST not supported'; carts goes quiet (restart); carts error-seconds rise,,3/3,,,,,,,,
re3ss_carts_f1_1,RE3-SS,f1,clear,carts,step3,python:strength+llm2:qwen2.5-coder:7b+py3:role,payment,False,False,high,,step 2 labelled it the origin; log_vanished ts=<t> caller=logging.go:<n> method=Authorise result=false t (63->0); shape payment_mem (1.12),,,carts WARN 'POST not supported'; carts goes quiet (restart); carts error-seconds rise,,3/3,,,,,,,,
re3ss_carts_f1_1,RE3-SS,f1,clear,carts,step3,llm:qwen2.5-coder:7b-nothink-shuffled+llm2:qwen2.5-coder:7b+py3:top1,front-end,False,False,high,,High error rates and significant log rate increases.,,,carts WARN 'POST not supported'; carts error-seconds rise,carts goes quiet (restart),2/3,,,,,,,,
re3ss_carts_f1_1,RE3-SS,f1,clear,carts,step3,llm:qwen2.5-coder:7b-nothink-shuffled+llm2:qwen2.5-coder:7b+py3:role,front-end,False,False,high,,step 2 labelled it the origin; High error rates and significant log rate increases.,,,carts WARN 'POST not supported'; carts error-seconds rise,carts goes quiet (restart),2/3,,,,,,,,
re3ss_carts_f3_1,RE3-SS,f3,clear,carts,step3,llm:qwen2.5-coder:7b-nothink-shuffled+py2:naive+py3:top1,carts-db,False,False,medium,,Socket issues and error rate indicate a potential connectivity or database problem.,,,carts error-rate rise (carts_error),carts new log pattern (WARN o.s.web.servlet.PageNotFound: Reque); carts log volume quiet (carts log volume),1/3,,,,,,,,
re3ss_carts_f3_1,RE3-SS,f3,clear,carts,step3,llm:qwen2.5-coder:7b-nothink-shuffled+py2:naive+py3:role,carts-db,False,False,medium,,"no candidate was labelled origin, fell back to step 1's top candidate; Socket issues and error rate indicate a potential connectivity or database problem.",,,carts error-rate rise (carts_error),carts new log pattern (WARN o.s.web.servlet.PageNotFound: Reque); carts log volume quiet (carts log volume),1/3,,,,,,,,
re3ss_carts_f3_1,RE3-SS,f3,clear,carts,step3,llm:qwen2.5-coder:7b-nothink-shuffled+py2:rule+py3:top1,carts-db,False,False,medium,,Socket issues and error rate indicate a potential connectivity or database problem.,,,carts error-rate rise (carts_error),carts new log pattern (WARN o.s.web.servlet.PageNotFound: Reque); carts log volume quiet (carts log volume),1/3,,,,,,,,
re3ss_carts_f3_1,RE3-SS,f3,clear,carts,step3,llm:qwen2.5-coder:7b-nothink-shuffled+py2:rule+py3:role,carts-db,False,False,medium,,"no candidate was labelled origin, fell back to step 1's top candidate; Socket issues and error rate indicate a potential connectivity or database problem.",,,carts error-rate rise (carts_error),carts new log pattern (WARN o.s.web.servlet.PageNotFound: Reque); carts log volume quiet (carts log volume),1/3,,,,,,,,
re3ss_carts_f3_1,RE3-SS,f3,clear,carts,step3,python:strength+llm2:qwen2.5-coder:7b+py3:top1,carts,True,False,high,1,error_rate carts_error (from ~0 errors 14%->98%); log_new WARN o.s.web.servlet.PageNotFound: Request method 'POST' not (0->574),error_rate carts_error (from ~0 errors 14%->98%); log_new WARN o.s.web.servlet.PageNotFound: Request method 'POST' not (0->574),unlisted,carts error-rate rise (carts_error); carts new log pattern (WARN o.s.web.servlet.PageNotFound: Reque); carts log volume quiet (carts log volume),,3/3,,,,,,,,
re3ss_carts_f3_1,RE3-SS,f3,clear,carts,step3,python:strength+llm2:qwen2.5-coder:7b+py3:role,front-end,False,False,high,,"step 2 labelled it the origin; log_rate Order response: {""id"":""<v>"",""customerId"":""<v>"",""customer"":{"" (11->576); log_rate POST /cart status500 <n> ms - <n> (70->724)",,,carts error-rate rise (carts_error); carts new log pattern (WARN o.s.web.servlet.PageNotFound: Reque); carts log volume quiet (carts log volume),,3/3,,,,,,,,
re3ss_carts_f3_1,RE3-SS,f3,clear,carts,step3,llm:qwen2.5-coder:7b-nothink-shuffled+llm2:qwen2.5-coder:7b+py3:top1,carts-db,False,False,high,,Socket issues and error rate indicate a potential connectivity or database problem.,,,carts error-rate rise (carts_error),carts new log pattern (WARN o.s.web.servlet.PageNotFound: Reque); carts log volume quiet (carts log volume),1/3,,,,,,,,
